tocr_id,tocr_name,articles,current,suggested,from_cdosgame,from_famitsu,sources,source_ids,unknown,risk,shared_with
cmtztlsid008904l5a3mlqn9x,火影忍者 疾風傳 忍立體繪卷！最強忍界決戰!!,1,,3DS,,3DS,VOL.326 VOL.333,索引:火影忍者疾風傳忍立體繪卷最強忍界決戰,,,
cmtzt4o8h003h0agm0evrltc6,火影忍者 疾風傳 終極風暴2,1,,PS3、X360,,PS3、X360,VOL.317,索引:火影忍者疾風傳終極風暴2,,,
cmsvo5ybc000a04l8pcu4602k,火戰車,2,DOS,DOS,DOS,,cdg-3245,cdg-3245,,,
cmsyrh7lm000504lfrl5e7yre,火星之旅,7,,DOS,DOS,,cdg-2976,cdg-2976,,靠別名對上,
cmt1mj8tx002l04jue29v96lq,火星大懸案,4,DOS,DOS,DOS,,cdg-4591,cdg-4591,,,
cmt03mnbf000n04l5gwtses2q,火爆鋼球,4,,DOS,DOS,,cdg-4764,cdg-4764,,來源同時給了別筆(1),Speed Ball 2
cmt9n2oi3002r04jmnwgbzunu,火箭人,2,DOS,DOS,DOS,,cdg-5337,cdg-5337,,,
cmtplq3ki0dca04jvo9b6yiw9,火線群英,1,WIN,WIN,WIN,,cdg-5403,cdg-5403,,,
cmtpk5duy011c04jvydsj6a0h,火車大戰略,2,DOS,DOS,DOS,,cdg-4532,cdg-4532,,,
cmsybekuh001j04jv8fol7pjf,火龍之戰,6,DOS,DOS,DOS,,cdg-4003,cdg-4003,,,
cmta8xl0r003j04l6yw7hi52w,火龍劫,1,DOS,DOS,DOS,,cdg-4931,cdg-4931,,,
cmtpkkt9n039y04jv65q0sde4,炎龍騎士團 2,3,,DOS,DOS,,cdg-3265,cdg-3265,,靠別名對上,
cmtpl2b4n07b804jvaax42ra3,炎龍騎士團外傳風之紋章,2,DOS,DOS,DOS,,cdg-3266,cdg-3266,,,
cmswqdmjj00ep04l6ktuua52k,炸彈小子,13,DOS,DOS,DOS,,cdg-3982,cdg-3982,,,
cmtpl2b7e07c104jvw3vglslz,炸彈超人,2,DOS,DOS,DOS,,cdg-3929,cdg-3929,,,
cmtplycu00f5404jvonnu3tsw,烈焰奇兵,1,WIN,WIN,WIN,,cdg-5150,cdg-5150,,,
cmtpko61o03n004jvcfxeebpb,烈焰鋼狼傳,3,DOS,DOS,DOS,,cdg-3270,cdg-3270,,,
cmta7yv53002b04kz2j6t5tuc,烏托邦,4,,DOS,DOS,,cdg-4625,cdg-4625,,來源同時給了別筆(1),UTOPIA
cmsvpx57k000b04ldneox4wtn,烏茲衝鋒槍,1,,DOS,DOS,,cdg-3271,cdg-3271,,來源同時給了別筆(1),Operation Wolf
cmsyqgoxm00cn04jnn2dyfftm,烏龍吸血鬼,1,,DOS,DOS,,cdg-3953,cdg-3953,,來源同時給了別筆(1),Night Hunter
cmtplnxi30cun04jvjmxczpzn,烏龍道士,1,WIN,WIN,WIN,,cdg-5115,cdg-5115,,,
cmtplv15p0ed504jvpp4zpttf,烽火三國,1,,WIN,WIN,,cdg-3274,cdg-3274,,來源同時給了別筆(1),縱橫天地之烽火三國
cmtpkr61k04j704jvycuo3oib,烽火沙丘,1,DOS,DOS,DOS,,cdg-4127,cdg-4127,,,
cmtplv1a90ee404jv6eotjx1h,烽火英雄,2,WIN,WIN,WIN,,cdg-3276,cdg-3276,,,
cmtpl2wvb07ka04jvs69x0zxi,烽火連天,1,WIN,WIN,WIN,,cdg-4218,cdg-4218,,,
cmtplkk6m0c1g04jv33tl0us5,無人島物語4,2,WIN,WIN,WIN,,cdg-3277,cdg-3277,,,
cmtpl6vdp08n004jv0nkxlqog,無人島物語R,4,WIN,WIN,WIN,,cdg-3278,cdg-3278,,,
cmtplq3nf0dd704jvk9guqn06,無人島物語RR,1,WIN,WIN,WIN,,cdg-3279,cdg-3279,,,
cmsvomi7r003n04jpgqmsk4hq,無敵神槍,1,DOS,DOS,DOS,,cdg-3963,cdg-3963,,,
cmta92g4e008004l6nf6nf2x4,無敵艦隊2525,1,DOS,DOS,DOS,,cdg-4205,cdg-4205,,,
cmt1hzrx7000204ldap58bser,無敵飛狼2000,6,,DOS,DOS,,cdg-4012,cdg-4012,,來源同時給了別筆(1),GUNSHIP 2000
cmtpkpmhq045e04jvb6xntigt,無敵龍捲風,1,DOS,DOS,DOS,,cdg-4670,cdg-4670,,,
cmtplnxmm0cvz04jvhzye3pjo,無畏艦隊,1,WIN,WIN,WIN,,cdg-5087,cdg-5087,,,
cmtzt4qaj004j0agmjhmqpv9n,無盡傳奇,2,,PS3,,PS3,VOL.321 VOL.327 VOL.331 VOL.332 VOL.336 VOL.340 VOL.346 VOL.348,索引:無盡傳奇,,,
cmtzt64lr00fh0agm2bcwjx5w,無盡傳奇2,1,,PS3,,PS3,VOL.412,索引:無盡傳奇2,,,
cmtzt4g6z004a04l5yjlwr0uw,無間特攻,1,,PS3、X360,,PS3、X360,VOL.181 VOL.185,索引:無間特攻,,,
cmtxe43ee00410agmw7s54i49,無限回廊 echochrome,1,,PSP,,PSP,VOL.184,索引:無限回廊echochrome,,,
cmtzt4i9i000d0agm0ax3klc6,無限迴廊,1,,PSP,,PSP,VOL.181,索引:無限迴廊,,,
cmu097hl8001e04l7gd3ji1dc,無雙OROCHI 蛇魔2,3,,PS3、X360,,PS3、X360,VOL.360 VOL.362 VOL.364 VOL.366 VOL.369 VOL.370,索引:無雙orochi蛇魔2,,,
cmtxe41tf000e0agmz9fw4rig,無雙OROCHI 蛇魔再臨,1,,PS2,,PS2,VOL.193,索引:無雙orochi蛇魔再臨,,,
cmtxe43gg004h0agmqcz91rcv,無雙OROCHI 魔王再臨,2,,PS2,,PS2,VOL.181 VOL.184,索引:無雙orochi魔王再臨,,,
cmtpktg8g053v04jvc7xz1148,熊貓大進擊,2,DOS,DOS,DOS,,cdg-3923,cdg-3923,,,
cmss8fs3z005004jskbp3wvqq,熱舞2000,1,WIN,WIN,WIN,,cdg-5378,cdg-5378,,,
cmtztlxfd00150agmzs6ekk0h,熱血硬派 特別版,1,,3DS,,3DS,VOL.362,索引:熱血硬派特別版,,,
cmtplq3n50dd404jvzaq4mop1,熱血躲避球,1,WIN,WIN,WIN,,cdg-3312,cdg-3312,,,
cmsvo5ycn000m04l8sahyyojg,熱血高校,4,DOS,DOS,DOS,,cdg-3316,cdg-3316,,,
cmtpkytqk06fe04jvc6nck4yq,熾天之翼,3,DOS,DOS,DOS,,cdg-3317,cdg-3317,,,
cmsvud82t003l04l6mdoyp6qg,燃燒的野球,2,DOS,DOS,DOS,,cdg-3320,cdg-3320,,,
cmtpkg3ax02ed04jvaohdtuhe,燃燒的野球4,1,DOS,DOS,DOS,,cdg-3323,cdg-3323,,,
cmtztlr14007704l5xbu7i9eq,燒屍滅跡,1,,PS3,,PS3,VOL.330,索引:燒屍滅跡,,,
cmtpkecbr01yy04jvp3stxhd7,爆笑三國志,3,,DOS,DOS,,cdg-3328,cdg-3328,,靠別名對上,
cmtpko64z03no04jvftoenglw,爆笑保齡球,2,DOS,DOS,DOS,,cdg-3331,cdg-3331,,,
cmtpks00l04pm04jvy8733kb5,爆笑水滸傳,3,DOS,DOS,DOS,,cdg-3330,cdg-3330,,,
cmtpkdgnj01s404jvjqlrj01u,爆笑躲避球,2,DOS,DOS,DOS,,cdg-3332,cdg-3332,,,
cmtpkfr5q02ar04jvt7w5my50,特勤機甲隊,2,DOS,DOS,DOS,,cdg-3502,cdg-3502,,,
cmtpkk623032k04jvywo65cju,特勤機甲隊 2,1,DOS,DOS,DOS,,cdg-3503,cdg-3503,,,
cmtplx9rk0evp04jvhlrgbvxf,特勤機甲隊 4,1,WIN,WIN,WIN,,cdg-3507,cdg-3507,,,
cmtpnt59905pq04l6j7qm23ho,特勤機甲隊6,1,WIN,WIN,WIN,,cdg-3508,cdg-3508,,,
cmtzt4iie000h0agm4u9lucs6,特技天龍：引爆,1,,X360,,X360,VOL.181,索引:特技天龍引爆,,,
cmtpk3rmx00ob04jv3x05qoe8,特技島,1,DOS,DOS,DOS,,cdg-4254,cdg-4254,,,
cmswqdm7000bk04l6tzpfynbn,特技飛車,1,DOS,DOS,DOS,,cdg-3510,cdg-3510,,,
cmtzt5mqp005t0agmr93irmhk,特洛伊無雙,1,,PS3、X360,,PS3、X360,VOL.326 VOL.329 VOL.339 VOL.340,索引:特洛伊無雙,,,
cmt9rt6ig001604jstkmtnnbu,狂島浴血,5,,DOS,DOS,,cdg-4024,cdg-4024,,來源同時給了別筆(1),Battle Isle
cmta8ukvx000u04l645xl6lpo,狂島浴血資料片,1,,DOS,DOS,,cdg-4615,cdg-4615,,靠別名對上,
cmtplgzun0b7z04jvtwdtmfdo,狂王之後繼者,1,WIN,WIN,WIN,,cdg-3521,cdg-3521,,,
cmtpl0fuc06xm04jvnyetcit9,狂神之都,1,,WIN,WIN,,cdg-0919,cdg-0919,,靠別名對上,
cmt9rt6gl000v04js1dnkl8me,狂飆遊龍,3,DOS,DOS,DOS,,cdg-3524,cdg-3524,,,
cmsvn61qs000v04l8k83fmvg1,狂飆飛車手,1,DOS,DOS,DOS,,cdg-3525,cdg-3525,,,
cmtpkdzb101vm04jv7ce1b0ri,狩魔獵人,3,,DOS,DOS,,cdg-3528,cdg-3528,,靠別名對上、來源同時給了別筆(1),狩魔獵人－原罪
cmtpkg3fn02fq04jv9j7o0ora,狩魔獵人－原罪,2,,DOS,DOS,,cdg-3528,cdg-3528,,來源同時給了別筆(1),狩魔獵人
cmsvud7ux000x04l6dqnbdagc,猛鬼逛街,4,,DOS,DOS,,cdg-3950,cdg-3950,,來源同時給了別筆(1),A NIGHTMARE ON ELM STREET
cmsybi88j000704l2l50i6f2q,猴島小英雄,11,,DOS,DOS,,cdg-3863,cdg-3863,,來源同時給了別筆(1),The Secret of Monkey Island
cmt8znypp000s04jyxsjmjx0x,猴島小英雄 2,4,,DOS,DOS,,cdg-3534,cdg-3534,,靠別名對上,
cmtplc55z09zb04jve3vq47zu,獅王傳說,1,WIN,WIN,WIN,,cdg-3539,cdg-3539,,,
cmtpkerdq024304jvpbbi01xb,獨立戰爭,2,DOS,DOS,DOS,,cdg-3540,cdg-3540,,,
cmtpkvtc305px04jviwca4u5g,獵殺潛航,1,DOS,DOS,DOS,,cdg-3545,cdg-3545,,,
cmu097sew001v0agm8fdm4fu4,獵鹿王,1,,3DS,,3DS,VOL.365,索引:獵鹿王,,,
cmsumll7f007f04jowor6k80t,獸王記,3,DOS,DOS,DOS,,cdg-4739,cdg-4739,,,
cmtplshp80dwe04jv4chgr949,獸神世紀,2,WIN,WIN,WIN,,cdg-3553,cdg-3553,,,
cmtpknffu03h504jv831v8n8r,獸鄉守護者,2,DOS,DOS,DOS,,cdg-3552,cdg-3552,,,
cmtpkg3dk02f504jvkqhv3aux,玄冥部隊,2,DOS,DOS,DOS,,cdg-4657,cdg-4657,,,
cmtpl55bm086o04jvt2611a4v,玉蒲團,1,,DOS,DOS,,cdg-0745,cdg-0745,,靠別名對上、來源同時給了別筆(1),玉蒲團之浪史奇觀
cmtpl55c5086p04jv2shtdtnl,玉蒲團之浪史奇觀,1,,DOS,DOS,,cdg-0745,cdg-0745,,來源同時給了別筆(1),玉蒲團
cmtplpi180d7e04jv64lh52f3,王國興亡錄,1,,WIN,WIN,,cdg-1413,cdg-1413,,靠別名對上、來源同時給了別筆(1),ガングリフォンII
cmtpkk604031z04jvqwatjmuk,王子傳奇,3,DOS,DOS,DOS,,cdg-0635,cdg-0635,,,
cmta7yuvg000l04kzkfbmgks7,玩具兵棋,1,,DOS,DOS,,cdg-4771,cdg-4771,,來源同時給了別筆(1),Theatre Of War
cmtpletdt0an204jvimy80g2x,玩具奇兵,2,WIN,WIN,WIN,,cdg-3555,cdg-3555,,,
cmtpkytvb06gv04jvlsa49jw7,玫瑰騎士,1,DOS,DOS,DOS,,cdg-3878,cdg-3878,,,
cmtpkfc2s028804jvyqw2k614,現代大戰略EX,1,DOS,DOS,DOS,,cdg-4122,cdg-4122,,,
cmtplmm4u0cjf04jve2w7i9g2,球球寶貝,1,WIN,WIN,WIN,,cdg-5088,cdg-5088,,,
cmtzt4tvc006g0agmgbmhtl8g,瑪利歐vs.大金剛 突擊！迷你樂園,1,,NDS,,NDS,VOL.324,索引:瑪利歐vs大金剛突擊迷你樂園,,,
cmu097mab003804l7of7l69t9,瑪利歐派對9,1,,WII,,WII,VOL.378,索引:瑪利歐派對9,,,
cmtzt61nk00dw0agm9syhcfk5,瑪利歐網球 公開賽,2,,3DS,,3DS,VOL.378 VOL.385,索引:瑪利歐網球公開賽,,,
cmtzt5xt500bt0agmllzw5yfi,瑪利歐賽車7,5,,3DS,,3DS,VOL.360 VOL.362 VOL.363 VOL.365 VOL.366 VOL.367 VOL.368,索引:瑪利歐賽車7,,,
cmtxe42zw002004jlugyjkm49,瑪莉歐賽車Wii,1,,WII,,WII,VOL.185,索引:瑪莉歐賽車wii,,,
cmtxe41wo000z0agmulgob3d1,瑪那鍊金術2 ～沒落學園與鍊金術士們～,2,,PS2,,PS2,VOL.185 VOL.193,索引:瑪那鍊金術2沒落學園與鍊金術士們,,,
cmswq0tb4006s04l6vbcsm3v1,瑪雅迷蹤,1,DOS,DOS,DOS,,cdg-4727,cdg-4727,,,
cmta7yv0s001e04kz8r7v54jv,瑪麗姊妹,1,,DOS,DOS,,cdg-3959,cdg-3959,,來源同時給了別筆(1),Sister Mary / 瑪麗姐妹
cmta1ag3k004104jw7ka8qlxp,瑪麗姐妹,1,,DOS,DOS,,cdg-3959,cdg-3959,,靠別名對上、來源同時給了別筆(1),Sister Mary / 瑪麗姊妹
cmtpky3kt06aj04jvusqxg1rf,生化情人,2,DOS,DOS,DOS,,cdg-4123,cdg-4123,,,
cmtzt5k85004o0agmdsxpmsi5,生死格鬥 新次元,1,,3DS,,3DS,VOL.326 VOL.330 VOL.339,索引:生死格鬥新次元,,,
cmtzt68p800ho0agmq49ixgnd,生死格鬥5+,1,,PS3、X360、PSV,,PS3、X360、PSV,VOL.367 VOL.385 VOL.400 VOL.420,索引:生死格鬥5,,,
cmta1ag5g004e04jwao50qz5m,畫面狩獵者,1,DOS,DOS,DOS,,cdg-4608,cdg-4608,,,
cmt1hzs81002c04ldgwpxkmc8,異域之門,9,,DOS,DOS,,cdg-1938,cdg-1938,,來源同時給了別筆(1),Gateway to the Savage Frontier
cmta06af7003h04jrv0axn03x,異域寶藏,1,,DOS,DOS,,cdg-4255,cdg-4255,,來源同時給了別筆(1),Treasures of the Savage Frontier
cmtpn7cvv01fp04l6btpu4x5z,異域狂想曲,4,WIN,WIN,WIN,,cdg-1940,cdg-1940,,,
cmtxe41qo00020agmu6wdqq02,異塵餘生3,1,,PS3、X360,,PS3、X360,VOL.193,索引:異塵餘生3,,,
cmtplqr0x0diw04jv3z5i1vak,異度空間,1,WIN,WIN,WIN,,cdg-5395,cdg-5395,,,
cmsreh08n004e04iex7u89d0l,異形,4,,DOS,DOS,,cdg-4726,cdg-4726,,靠別名對上,
cmsvna28o00af04l8ygimg77t,異形大進擊,3,DOS,DOS,DOS,,cdg-3927,cdg-3927,,,
cmsybel0f002j04jv13c6a6zr,異形神殿,2,,DOS,DOS,,cdg-4572,cdg-4572,,來源同時給了別筆(1),Chamber of the Sci-Mutant Priestess
cmtzt5iek00en0agm66jmtkhl,異星尋奇,2,,WII,,WII,VOL.324 VOL.331 VOL.334 VOL.338,索引:異星尋奇,,,
cmtpkp9qt03xx04jv0nk3w975,異星搜奇,4,DOS,DOS,DOS,,cdg-1949,cdg-1949,,,
cmtpknfsj03k204jvuz234u7h,異星特警,3,,DOS,DOS,,cdg-5249,cdg-5249,,來源同時給了別筆(1),Creature Shock
cmtpkv0cy05gw04jv5q5k852r,異次元之旅,1,DOS,DOS,DOS,,cdg-1950,cdg-1950,,,
cmtpk4x7r00z904jvfqp1cse0,瘋狂主宰,1,,DOS,DOS,,cdg-2775,cdg-2775,,來源同時給了別筆(1),Mega Lo Mania
cmsvo5yrs003e04l81hqsn1ts,瘋狂大樓,2,DOS,DOS,DOS,,cdg-4256,cdg-4256,,,
cmtpkwmly05wn04jvk0os698b,瘋狂大賽車,1,DOS,DOS,DOS,,cdg-2780,cdg-2780,,,
cmtplqqwc0dhv04jvysbhh89t,瘋狂大車拼 6,1,,WIN,WIN,,cdg-0967,cdg-0967,,靠別名對上,
cmtpkcbju01jq04jvoozjn0n9,瘋狂時代,1,DOS,DOS,DOS,,cdg-4258,cdg-4258,,,
cmtpk5dz3012e04jvub4pcpkl,瘋狂醫院,1,DOS,DOS,DOS,,cdg-2802,cdg-2802,,,
cmtpknfmb03ij04jvp2k97u29,瘋狂醫院 2,1,,DOS,DOS,,cdg-2803,cdg-2803,,靠別名對上,
cmtpl3lzf07pw04jvutcb31mp,瘋狂麻將,1,,DOS,DOS,,cdg-2808,cdg-2808,,靠別名對上,
cmtpk6hmu019h04jv6504ju0m,白浪忍者,1,DOS,DOS,DOS,,cdg-4639,cdg-4639,,,
cmtztlxvo001d0agm3bxseiip,白熊鈴星群 歡樂聖誕,1,,PSP,,PSP,VOL.380,索引:白熊鈴星群歡樂聖誕,,,
cmtpnyiun06w504l6mtstt6o7,白色魔法石,2,,WIN,WIN,,cdg-4854,cdg-4854,,來源同時給了別筆(1),カスタムメイト・2
cmtzt57oo00di0agmudtzl6pf,白衣性戀愛症候群,1,,PSP,,PSP,VOL.332,索引:白衣性戀愛症候群,,,
cmtzt50d5009r0agmaa7gfh5u,白騎士物語 episode.portable 教義戰爭,1,,PSP,,PSP,VOL.316 VOL.326 VOL.328,索引:白騎士物語episodeportable教義戰爭,,,
cmtd0z9rr000z04l6cmf3o4yr,百戰小旅鼠2,1,DOS,DOS,DOS,,cdg-5229,cdg-5229,,,
cmtpkd3ux01oi04jvnreyegtx,百戰迷宮,1,,DOS,DOS,,cdg-0833,cdg-0833,,來源同時給了別筆(1),DUNGEON HACK
cmsx2ungs000v04ldaj1b9b60,百戰鐵翼,3,DOS,DOS,DOS,,cdg-0834,cdg-0834,,,
cmtpn11fd003m04l66mcygspn,百鬼夜宴,2,WIN,WIN,WIN,,cdg-0837,cdg-0837,,,
cmtpl637808c404jvavcxqq3j,皇后,1,DOS,DOS,DOS,,cdg-1411,cdg-1411,,,
cmtpkvt6c05o404jvhq2mt708,皇帝,4,DOS,DOS,DOS,,cdg-1416,cdg-1416,,,
cmtplmm760ck304jvyrehco02,皇帝之橫世霸業,2,WIN,WIN,WIN,,cdg-1417,cdg-1417,,,
cmu098ilv003r0agmtjl7ittp,真・三國無雙 MULTI RAID 2 HD版,1,,PS3,,PS3,VOL.366,索引:真三國無雙multiraid2hd版,,,
cmtzt6e8100ki0agmkxsig7f9,真・三國無雙 Online Z,1,,PS3,,PS3,VOL.438,索引:真三國無雙onlinez,,,
cmtzt54kd00bv0agmu1knozs2,真・三國無雙6,4,,PS3,,PS3,VOL.321 VOL.324 VOL.326 VOL.327 VOL.329 VOL.330 VOL.331 VOL.332 VOL.338,索引:真三國無雙6,,,
cmtzt6a2p00ig0agmvo7cat8t,真・三國無雙7,1,,PS3,,PS3,VOL.421 VOL.423 VOL.425,索引:真三國無雙7,,,
cmu097hdo001a04l7if5gurfo,真・三國無雙VS,1,,3DS,,3DS,VOL.366 VOL.379,索引:真三國無雙vs,,,
cmtzt66qx00gh0agmdaq44dq6,真・北斗無雙,2,,PS3、X360、WIIU,,PS3、X360、WIIU,VOL.400 VOL.407 VOL.414 VOL.416,索引:真北斗無雙,,,
cmtzt64so00fl0agmvqi86q3d,真・女神轉生IV,2,,3DS,,3DS,VOL.412 VOL.438,索引:真女神轉生iv,,,
cmtpnoffk04mk04l6ovsp7541,真倚天屠龍記,2,WIN,WIN,WIN,,cdg-1815,cdg-1815,,,
cmsreh07w004104ieiqd6pbos,真命天子,3,WIN,WIN,WIN,,cdg-4519,cdg-4519,,,
cmu097tcp002j0agmgm5j0x0q,真恐怖驚魂夜 第11位來訪者,1,,PSV、PS3,,PSV、PS3,VOL.361 VOL.367 VOL.368,索引:真恐怖驚魂夜第11位來訪者,,,
cmtplyx3u0faq04jvlasb070h,真愛密碼,1,WIN,WIN,WIN,,cdg-1820,cdg-1820,,,
cmtpk43qe00sv04jvepxuio9c,真紅的殺意,1,DOS,DOS,DOS,,cdg-1824,cdg-1824,,,
cmtpkerf7024i04jva3paaei7,眼鏡蛇任務,1,DOS,DOS,DOS,,cdg-1825,cdg-1825,,,
cmsybekpn000t04jvok1fpbhw,石之道,1,DOS,DOS,DOS,,cdg-4746,cdg-4746,,,
cmtpl1iyx073u04jv92l5ninr,砰砰樂園,2,DOS,DOS,DOS,,cdg-5089,cdg-5089,,,
cmsx2undi000704ldd4i47i55,砲艇,1,,DOS,DOS,,cdg-3946,cdg-3946,,靠別名對上、來源同時給了別筆(1),GUN BOAT
cmswpwltw005104l6d63pxd9t,破壞神傳說,4,DOS,DOS,DOS,,cdg-2501,cdg-2501,,,
cmsreh04m002n04ieflu6w6th,破碎虛空,9,WIN,WIN,WIN,,cdg-4289,cdg-4289,,,
cmtpnzfx4072v04l6dmm1zc14,碇真嗣育成計畫,1,,WIN,WIN,,cdg-5117,cdg-5117,,靠別名對上,
cmtzt5wax00ay0agmfmzc0es2,磁浮飛車2048,1,,PSV,,PSV,VOL.363,索引:磁浮飛車2048,,,
cmtzt5g5r002v0agmnze4yxx1,祕密基地3D,1,,3DS,,3DS,VOL.337,索引:祕密基地3d,,,
cmtplnxg20ctz04jvg88hjd2n,神劍傳說,1,WIN,WIN,WIN,,cdg-1827,cdg-1827,,,
cmtpkqekx04c004jvywkkm3xp,神劍傳說2,2,DOS,DOS,DOS,,cdg-1828,cdg-1828,,,
cmsyew015000t04l14qj8wran,神劍封魔,4,DOS,DOS,DOS,,cdg-1829,cdg-1829,,,
cmtpl63m408g104jvvyxliwb0,神劍遊俠傳,2,DOS,DOS,DOS,,cdg-1830,cdg-1830,,,
cmtztlo9o005u04l5mlxrtdnl,神劍闖江湖-明治劍客浪漫譚-再閃,2,,PSP,,PSP,VOL.317 VOL.328,索引:神劍闖江湖明治劍客浪漫譚再閃,,,
cmta8ukx6000z04l6pgivieoz,神勇毛毛蟲,1,DOS,DOS,DOS,,cdg-5231,cdg-5231,,,
cmtpo1son07ky04l6f8hmg680,神奇 GOGO 大富翁,1,WIN,WIN,WIN,,cdg-1831,cdg-1831,,,
cmtpl1ipb071104jvnj9odlxq,神奇傳說,6,,WIN,WIN,,cdg-1832,cdg-1832,,來源同時給了別筆(1),Farland Saga
cmtpl7zdu08xg04jvwkp1gzu5,神奇傳說2－時空道標,1,WIN,WIN,WIN,,cdg-1833,cdg-1833,,,
cmsvn87kg006g04l87pyn3w0z,神奇王國,1,DOS,DOS,DOS,,cdg-4261,cdg-4261,,,
cmsylqo73001004jip3ilyfux,神州八劍,8,,DOS,DOS,,cdg-1838,cdg-1838,,來源同時給了別筆(1),The Other Side of the Predella
cmtplthbx0e4504jvu28ueway,神月紀事,1,,WIN,WIN,,cdg-4821,cdg-4821,,來源同時給了別筆(1),LUNA SAGA
cmtztlr1a007804l5ezlry4km,神眼釣手3D,1,,3DS,,3DS,VOL.330,索引:神眼釣手3d,,,
cmtpo0vn507f204l6oxuhqmgf,神秘島,1,WIN,WIN,WIN,,cdg-1844,cdg-1844,,,
cmtpl0fet06u704jv9jss17zm,神諭,2,DOS,DOS,DOS,,cdg-1848,cdg-1848,,,
cmtpkfrac02bw04jva6xxaz7e,神通妙巫師,2,DOS,DOS,DOS,,cdg-4652,cdg-4652,,,
cmtzt4of3003m0agm5c0nbgka,神鬼寓言3,1,,X360,,X360,VOL.317,索引:神鬼寓言3,,,
cmtpl1iw8073204jvayk5st28,神鵰俠侶,5,DOS,DOS,DOS,,cdg-1857,cdg-1857,,,
cmtpksrlj04yc04jvkb32794t,神龍快打,2,DOS,DOS,DOS,,cdg-1859,cdg-1859,,,
cmtpl1irl071o04jvlqyelb9o,禁斷之血族,1,WIN,WIN,WIN,,cdg-1864,cdg-1864,,,
cmta8meuf000m04jrhiuhxjw5,福爾摩斯探案,3,DOS,DOS,DOS,,cdg-4060,cdg-4060,,,
cmtb4t96b000r04l7f7vxplch,福祿雙霸天,2,DOS,DOS,DOS,,cdg-1874,cdg-1874,,,
cmtpktg9p054704jvh6c2wn1r,禮物,2,DOS,DOS,DOS,,cdg-3874,cdg-3874,,,
cmtpnjwkd03xh04l6kmfkaprm,秋之回憶,2,,WIN,WIN,,cdg-1420 cdg-1429,cdg-1420 cdg-1429,,靠別名對上、對到多個來源條目、來源同時給了別筆(1),Memories Off
cmtztlq9r006k04l53004vp7c,秋之回憶 打勾勾的記憶,1,,PSP,,PSP,VOL.328,索引:秋之回憶打勾勾的記憶,,,
cmtpnhyky03im04l647d69o51,秋之回憶2,2,WIN,WIN,WIN,,cdg-1421,cdg-1421,,,
cmtzt4sk5005q0agm17izodko,秋葉原歷險,2,,PSP,,PSP,VOL.324 VOL.330 VOL.336 VOL.339,索引:秋葉原歷險,,,
cmtpkpmsx047q04jvtezga0np,科學小飛俠,1,DOS,DOS,DOS,,cdg-1430,cdg-1430,,,
cmsybok6w006e04l26oun3xpk,科羅拉多尋金記,5,DOS,DOS,DOS,,cdg-3960,cdg-3960,,,
cmtplokff0czp04jvz5l3j5pu,科隆戰記3,1,,WIN,WIN,,cdg-1441,cdg-1441,,來源同時給了別筆(1),シャイニングフォースIII
cmtple55j0aad04jv6pvmjcvr,科隆戰記～受咒之地,3,WIN,WIN,WIN,,cdg-1439,cdg-1439,,,
cmss8frvm001j04jss6uivsko,秘境傳說,1,,WIN,WIN,,cdg-4780,cdg-4780,,來源同時給了別筆(1),Midgard
cmt1mj8it000d04ju87j981c1,空中英雄長空會戰,2,,DOS,DOS,,cdg-4596,cdg-4596,,靠別名對上、來源同時給了別筆(1),Chuck Yeager's Air Combat / 空中英雄－長空會戰
cmt1hzs4u001k04ld4qcxnlzf,空中英雄－長空會戰,1,,DOS,DOS,,cdg-4596,cdg-4596,,靠別名對上、來源同時給了別筆(1),Chuck Yeager's Air Combat / 空中英雄長空會戰
cmsvoexv9007y04l8ykfg0jng,空中飛鯊,2,DOS,DOS,DOS,,cdg-4262,cdg-4262,,,
cmsylqogd003204jittbmq4q3,空戰奇兵,3,DOS,DOS,DOS,,cdg-4751,cdg-4751,,,
cmtzt5rv5008h0agmt11c7rr4,空戰奇兵 突擊地平線,2,,PS3、X360,,PS3、X360,VOL.321 VOL.329 VOL.338 VOL.346 VOL.360 VOL.361,索引:空戰奇兵突擊地平線,,,
cmtpkk5zu031w04jv8rt611np,突擊！美少女,1,,DOS,DOS,,cdg-1449,cdg-1449,,靠別名對上,
cmtdml6kf005q04l4rlybozoc,立體西洋棋,1,DOS,DOS,DOS,,cdg-4783,cdg-4783,,,
cmtb4t95g000l04l7kxsczbid,童話仙境,1,DOS,DOS,DOS,,cdg-3973,cdg-3973,,,
cmtpnwf1206h704l6qtakshms,童話共和國,1,,WIN,WIN,,cdg-5130,cdg-5130,,靠別名對上,
cmt1hzs48001e04ldtgyamdqt,童話天地,4,DOS,DOS,DOS,,cdg-3974,cdg-3974,,,
cmsvpbm5o001104jvmclic9g0,笑傲江湖,11,,DOS、WIN,DOS、WIN,,cdg-1876 cdg-1879,cdg-1876 cdg-1879,,靠別名對上、對到多個來源條目、來源同時給了別筆(1),笑傲江湖之日月神教
cmss8frw3001r04jsv3kj32m9,笑傲江湖之日月神教,1,,WIN,WIN,,cdg-1879,cdg-1879,,來源同時給了別筆(1),笑傲江湖
cmtzt5jox004b0agmhat4qcty,第2次超級機器人大戰OG,3,,PS3,,PS3,VOL.339 VOL.412 VOL.414,索引:第2次超級機器人大戰og,,,
