cdg_id,cdg_title,year,cdg_platform,cdg_images,tocr_id,tocr_name,articles,tocr_platforms,status
cdg-4540,屠龍戰記（Darkness）,1996,,1,cmtpl0fqu06wu04jvca2odzdg,屠龍戰記,1,,
cdg-4541,金錢帝國黃金版,1996,Windows,0,cmtpl790608sx04jvqejalk5k,金錢帝國黃金版,1,,要判
cdg-4541,金錢帝國黃金版,1996,Windows,0,cmtpktgea055n04jv98c59asw,金錢帝國,2,,要判
cdg-4548,末日戰神,1996,,0,,,,,站上沒有
cdg-4551,R2,1996,Win9x,0,,,,,站上沒有
cdg-4885,獸鄉守護者2：黃泉の封印,1996,Windows,0,,,,,站上沒有
cdg-4977,遊戲修改大師FPE5.0,1996,DOS,4,,,,,站上沒有
cdg-5085,鋼鐵勁旅2,1996,DOS,0,cmtpl2b2y07ar04jvv3vi587b,鋼鐵勁旅 II,2,,
cdg-5090,中華職棒3,1996,,5,cmtpkwmde05u404jvawyqhxp6,中華職棒3,4,,
cdg-5092,創滅天地,1996,DOS,3,cmtpkytqa06fb04jvpx5wa7be,創滅天地,1,DOS,
cdg-5263,Lost in Town,1996,DOS、Win3.1,0,,,,,站上沒有
cdg-5266,機甲神兵2：空中武力,1996,Windows,0,,,,,站上沒有
cdg-5351,辛巴達幻境奇航,1996,Windows,3,cmtpkr5zn04in04jvrghwwzvw,辛巴達幻境奇航,2,WIN,
cdg-5358,政治樸克,1996,DOS,1,,,,,站上沒有
cdg-5359,魔水晶物語,1996,DOS,1,cmtpkr5z804ii04jv1cwfe3bn,魔水晶物語,1,,要判
cdg-5359,魔水晶物語,1996,DOS,1,cmt9rt6bv000b04js4yp098dw,魔水晶,4,,要判
cdg-5406,極道梟雄2,1996,DOS,0,,,,,站上沒有
cdg-5407,新世界爭霸戰,1996,DOS,0,cmtpkwmk405w504jvp9m0r7fy,新世界爭霸戰,1,DOS,
cdg-0054,ES方程式,1997,,0,,,,,站上沒有
cdg-0113,QQ三國志,1997,DOS,1,cmtpl635y08bp04jv2mwtrh4c,QQ 三國志,1,DOS,
cdg-0136,Young Guns 大富翁,1997,DOS,2,cmtpkxdhl061x04jv2wrrg7dw,Young Guns大富翁,2,,
cdg-0152,七大王朝,1997,Windows,1,cmtpl9h9l098n04jvm0nnkfdz,七大王朝,2,WIN,
cdg-0162,七英雄外傳：王者之師,1997,DOS,0,,,,,站上沒有
cdg-0173,公元2140,1997,DOS,0,cmtpl7z6d08uz04jvsqau1m88,公元2140,1,DOS,
cdg-0193,卒業：戀愛篇,1997,Windows,1,cmtpl8ou4090m04jv2d0z0yod,卒業戀愛篇,1,WIN,
cdg-0194,卒業2～Neo Generation～,1997,Windows,1,,,,,站上沒有
cdg-0231,三國志蜀漢英雄傳,1997,DOS,1,cmtpl558v085s04jv483mqd6z,三國志 蜀漢英雄傳,1,DOS,
cdg-0270,三隻眼變成：吸精公主,1997,Windows,2,cmtpl78vy08rq04jvn4gz0b0v,3 x 3 EYES 吸精公主,1,,
cdg-0279,上古英雄傳,1997,DOS,0,,,,,站上沒有
cdg-0301,中國武將列傳,1997,DOS,0,cmtpl2b5207bc04jvd6eg1goj,中國武將列傳,2,DOS,
cdg-0353,大唐英雄傳,1997,DOS,2,cmtpniwey03pp04l65307a42f,大唐英雄傳,1,DOS,
cdg-0359,大地雄師,1997,DOS,0,cmtpl636y08c104jvn2jwuezw,大地雄師,1,DOS,
cdg-0378,大富翁之城市英雄,1997,DOS,1,,,,,站上沒有
cdg-0382,大富翁樂園,1997,DOS,0,cmtpl2b6q07bu04jvgsg0qqlg,大富翁樂園,1,DOS,
cdg-0384,大富翁總動員：瘋狂模擬戰,1997,DOS,1,cmtpl8p2y093g04jvej7k6fm7,大富翁總動員,1,,
cdg-0434,天使之約,1997,Windows,2,cmtpl4d5i07xj04jv8pwbwunf,天使之約,2,WIN,
cdg-0470,天晴傳：伏龍之章,1997,DOS,1,cmtpkwmfw05ut04jv7bfv9ikm,天晴傳,2,,
cdg-0481,天龍八部,1997,DOS,1,cmtpkxdnf063504jvndolx5x6,天龍八部,14,,
cdg-0484,太子傳說,1997,DOS,1,,,,,站上沒有
cdg-0519,小惠的性知識大百科,1997,DOS,1,,,,,站上沒有
cdg-0542,少女魔法師,1997,Windows,1,cmtpl6vg408nu04jv4bp2gsfk,少女魔法師,2,WIN,
cdg-0552,山海經：神州戰役,1997,DOS,1,,,,,站上沒有
cdg-0575,幻想時空,1997,Windows,1,cmtpl5599085x04jvixgp722m,幻想時空,3,WIN,
cdg-0622,水滸傳2：天導一○八星,1997,Windows,0,,,,,站上沒有
cdg-0623,水滸傳：梁山英雄,1997,DOS,2,cmtpl1ivx072z04jvea0qyli4,水滸傳 梁山英雄,2,DOS,
cdg-0626,水滸英雄傳：火之魂,1997,DOS,1,,,,,站上沒有
cdg-0666,世紀帝國,1997,Windows,1,cmtplab8109i104jvho5o1s18,世紀帝國,2,,要判
cdg-0666,世紀帝國,1997,Windows,1,cmu5g93qj001a04ky9vlnep2l,Age of Empires,1,,要判
cdg-0674,世紀終極賽車,1997,Windows,1,,,,,站上沒有
cdg-0713,失落的大地：亞特蘭大之謎,1997,DOS,0,,,,,站上沒有
cdg-0725,正宗台灣十六張麻將2,1997,DOS,1,,,,,站上沒有
cdg-0745,玉蒲團之浪史奇觀,1997,DOS,0,cmtpl55c5086p04jv2shtdtnl,玉蒲團之浪史奇觀,1,,要判
cdg-0745,玉蒲團之浪史奇觀,1997,DOS,0,cmtpl55bm086o04jvt2611a4v,玉蒲團,1,,要判
cdg-0765,地獄也瘋狂,1997,DOS,1,cmtpl78bk08q004jvdo9aj5af,地獄也瘋狂,1,DOS,
cdg-0846,至尊麻將,1997,Windows,0,,,,,站上沒有
cdg-0907,古墓奇兵2：西安匕首,1997,Windows,0,cmtpl78g208qw04jvzvxfcbwy,古墓奇兵2：西安匕首,1,WIN,
cdg-0917,古大陸物語4：銀翼傳承,1997,DOS,1,,,,,站上沒有
cdg-0919,古大陸物語8：勇者鬥狂神,1997,Windows,1,cmtpl0fuc06xm04jvnyetcit9,狂神之都,1,,
cdg-0965,名車大賽4,1997,Windows,1,,,,,站上沒有
cdg-0979,吞食天地3,1997,DOS,3,cmtpky3hs069m04jv3rbo1o8z,吞食天地3,2,DOS,
cdg-1082,妖擊隊：邪神降魔錄,1997,DOS,0,cmtpkgvpm02lo04jvxqdfpo3l,妖擊隊,3,,
cdg-1222,洛克人X3,1997,Windows,1,cmtpl4d9207yp04jviptrd7bk,洛克人 X3,1,WIN,
cdg-1368,青少棒揚威記,1997,DOS,3,cmtpl3lxh07pc04jvq2pder94,VR青少棒揚威記,2,,
cdg-1385,勇者泡泡龍,1997,DOS,0,cmtpl1ixq073h04jvwj7txilb,勇者泡泡龍,2,DOS,
cdg-1411,皇后,1997,DOS,2,cmtpl637808c404jvavcxqq3j,皇后,1,DOS,
cdg-1453,美國空戰1918,1997,Windows,1,,,,,站上沒有
cdg-1553,香蕉俱樂部,1997,DOS,1,,,,,站上沒有
cdg-1618,俠客英雄傳3,1997,DOS,3,cmtpknfbu03g804jvwuams3cu,俠客英雄傳 3,7,DOS,
cdg-1635,俠義豪情傳：禁煙風雲,1997,DOS,0,cmtplbllw09r404jvlg6qly6w,俠義豪情傳～禁煙風雲,1,,
cdg-1642,信長之野望7：將星錄,1997,Windows,0,,,,,站上沒有
cdg-1774,惡靈古堡,1997,Windows,1,cmtpl2bh007ex04jvgjvhl60x,惡靈古堡,2,WIN,
cdg-1787,愛琴日記,1997,DOS,0,cmtpl2beh07e304jvmh669i9r,愛琴日記,1,DOS,
cdg-1797,撼天神塔2：魔界重現,1997,DOS,1,,,,,站上沒有
cdg-1798,撼天神塔3：魔誡,1997,DOS,1,,,,,站上沒有
cdg-1802,戀愛物語,1997,Win3.1、Win9x,0,cmtpl0fib06uz04jv0zrpe49w,戀愛物語,4,WIN,
cdg-1830,神劍遊俠傳,1997,DOS,2,cmtpl63m408g104jvvyxliwb0,神劍遊俠傳,2,DOS,
cdg-1832,神奇傳說,1997,Windows,0,cmtpl1ipb071104jvnj9odlxq,神奇傳說,6,,要判
cdg-1832,神奇傳說,1997,Windows,0,cmtpkznf606q704jvbvhoqntl,Farland Saga,1,,要判
cdg-1833,神奇傳說2：時空道標,1997,Windows,1,cmtpl7zdu08xg04jvwkp1gzu5,神奇傳說2－時空道標,1,WIN,
cdg-1836,神奇堆堆樂：動感積木,1997,Windows,0,,,,,站上沒有
cdg-1848,神諭,1997,DOS,2,cmtpl0fet06u704jv9jss17zm,神諭,2,DOS,
cdg-1857,神鵰俠侶,1997,DOS,2,cmtpl1iw8073204jvayk5st28,神鵰俠侶,5,DOS,
cdg-1864,禁斷之血族,1997,Windows,1,cmtpl1irl071o04jvlqyelb9o,禁斷之血族,1,WIN,
cdg-1894,軒轅聖戰錄,1997,DOS,1,cmtpl6v7408l104jv91btuvwb,軒轅聖戰錄,5,DOS,
cdg-1949,異星搜奇,1997,DOS,2,cmtpkp9qt03xx04jv0nk3w975,異星搜奇,4,DOS,
cdg-1977,鴉片戰爭：禁煙風雲,1997,Win3.1、Win9x,1,cmtpletbv0amh04jvpjivjh2c,鴉片戰爭,1,,
cdg-1981,鹿鼎記,1997,DOS,1,cmtpk4x3q00ya04jv3v6ihgsb,鹿鼎記,10,DOS,
cdg-2040,紅樓夢之玲瓏彩玉,1997,Windows,1,cmtpl4d5007xd04jvajiod6h1,紅樓夢之玲瓏彩玉,1,WIN,
cdg-2105,絕音魔琴,1997,DOS,2,cmtpl2wpj07iy04jv744gxoqy,絕音魔琴,3,DOS,
cdg-2152,象棋水滸戰,1997,Win3.1,1,,,,,站上沒有
cdg-2193,超級四川省,1997,DOS,0,,,,,站上沒有
cdg-2228,超級酒店大亨,1997,DOS,1,cmtpl7z3y08u604jvmfgmg49v,超級酒店大亨,3,DOS,
cdg-2277,黑暗聖戰錄,1997,DOS,0,cmtpl9h4o097i04jvm6tzgwuy,黑暗聖戰錄,1,DOS,
cdg-2317,新世紀福音戰士：鋼鐵Girl Friend,1997,Windows,1,,,,,站上沒有
cdg-2340,新狼人摩天樓,1997,DOS,2,cmtpksrkf04xz04jvyxm3zlg8,新狼人摩天樓,1,DOS,
cdg-2354,新英雄傳說,1997,Windows,1,cmsreh08y004j04iepiyqm3fu,新英雄傳說,2,WIN,
cdg-2379,明日之星2,1997,DOS,1,,,,,站上沒有
cdg-2517,聖域爭輝,1997,Windows,5,cmtpl2wnm07ij04jvx95u2aiw,聖域爭輝,3,WIN,
cdg-2525,聖女傳說,1997,DOS,1,cmtpl2wpx07j104jvy8rtfq8t,聖女傳說,1,DOS,
cdg-2705,霸王迷魂車,1997,DOS,1,cmtpl3lyo07po04jvkk6rccat,霸王迷魂車,2,DOS,
cdg-2711,霹靂幽靈箭,1997,DOS,3,cmtpl3ly307pi04jv4q6v6ks1,霹靂幽靈箭,6,DOS,
cdg-2808,瘋狂麻將：世界大暴走,1997,DOS,2,cmtpl3lzf07pw04jvutcb31mp,瘋狂麻將,1,,
cdg-2883,金瓶梅之偷情寶鑑,1997,DOS,1,cmtpl2wwc07ki04jv6nkhvhwi,金瓶梅之偷情寶鑑,1,DOS,
cdg-2903,銀河英雄／寒漠風暴,1997,DOS,2,cmsvpx5ap001904ldd264g5gn,銀河英雄,5,,要判
cdg-2903,銀河英雄／寒漠風暴,1997,DOS,2,cmtpl1iwp073504jv5ua0oxoo,寒漠風暴,1,,要判
cdg-2906,銀河英雄傳說IV EX（大宇）,1997,Windows,0,cmtpkqeh304ar04jvui0x7zr9,銀河英雄傳說IV EX,4,,
cdg-2986,劍俠情緣,1997,DOS,0,cmtplaazv09fb04jva7o7nkzl,劍俠情緣,1,DOS,
cdg-3181,模擬大樓,1997,Windows,2,cmtpkol6j03t304jvdypqahcb,模擬大樓,1,,要判
cdg-3181,模擬大樓,1997,Windows,2,cmtpl8p3e093l04jv5go9myma,摩天大樓,1,,要判
cdg-3210,模擬首都,1997,DOS,2,cmtple5ci0aci04jvkjzn1b6e,模擬首都,2,DOS,
cdg-3231,橫掃千軍,1997,Windows,5,cmtpkg3am02eb04jvget0tni4,橫掃千軍,4,WIN,
cdg-3350,賭神：至尊之戰,1997,DOS,0,,,,,站上沒有
cdg-3360,赤壁,1997,Windows,1,,,,,站上沒有
cdg-3437,英雄傳說4：朱紅血,1997,DOS,0,cmtpl2wu607k104jv7ks7z5a0,英雄傳說 IV：朱紅血,1,,
cdg-3445,英雄戰記：德亞斯的邪念,1997,DOS,2,,,,,站上沒有
cdg-3598,鏡花緣：百花仙子,1997,Windows,2,,,,,站上沒有
cdg-3601,鐵甲紀元：戰魂,1997,DOS,1,,,,,站上沒有
cdg-3646,鬥鬥龍,1997,Windows,1,,,,,站上沒有
cdg-3662,魍魎戰記：大金剛輪篇,1997,DOS,0,,,,,站上沒有
cdg-3770,魔神戰記2,1997,DOS,2,cmtpky3ia069s04jvzd5m513a,魔神戰記2,1,DOS,
cdg-3772,魔空霸傳,1997,DOS,1,cmtpl632z08ar04jvmrrj755f,魔空霸傳,3,DOS,
cdg-3844,創世封魔傳,1997,DOS,1,cmtpkzn4o06mv04jv9btu6dcy,創世封魔傳,3,DOS,
cdg-3858,格殺令,1997,DOS,1,cmtpl4d4l07x804jvdciznu4r,格殺令,1,DOS,
cdg-3888,青澀的果實,1997,DOS,4,cmtpl4d4a07x504jvg4ltw086,青澀的果實,1,,
cdg-3891,日沒,1997,,0,,,,,站上沒有
cdg-3898,聖光島：摩羅王朝戰記,1997,DOS,1,cmtpkvt6m05o704jvjpxquka7,聖光島,3,,
cdg-3908,天師鍾馗,1997,DOS,0,,,,,站上沒有
cdg-3929,炸彈超人,1997,DOS,0,cmtpl2b7e07c104jvw3vglslz,炸彈超人,2,DOS,
cdg-3934,中原鏢局,1997,DOS,0,cmtpkzn7n06ns04jv9xylksk2,中原鏢局,2,DOS,
cdg-4041,女神學園,1997,DOS,0,cmtpl6v8108la04jvb0di3uk8,女神學園,2,DOS,
cdg-4058,火狐狸,1997,,0,,,,,站上沒有
cdg-4067,虎將神兵,1997,DOS,1,cmtpkwmdo05u704jv796wy61h,虎將神兵,2,DOS,
cdg-4082,黑道當家,1997,DOS,0,cmtpl0fgp06um04jvpk8pgpac,黑道當家,2,DOS,
cdg-4143,三國列傳,1997,DOS,0,cmtpl55b7086k04jvtyqk0pwf,三國列傳,1,DOS,
cdg-4144,幻世喜譚,1997,,0,cmtpl1irv071r04jvqm7cy71s,幻世喜譚,1,,
cdg-4147,聖戰物語,1997,DOS,0,cmtpl556o085004jvghsapogz,聖戰物語,2,,要判
cdg-4147,聖戰物語,1997,DOS,0,cmtpkyu1x06j404jvs9et5huj,Duel Succession,1,,要判
cdg-4148,聖戰風雲錄,1997,,0,cmtpl559i086004jvuk7hym44,聖戰風雲錄,2,,
cdg-4150,邪神,1997,DOS,0,cmtpl8ovd091004jv1m0klns8,邪神,1,DOS,
cdg-4286,魔石神劍錄,1997,Windows,1,cmtpl4d7q07ya04jvp5i0g8rb,魔石神劍錄,3,WIN,
cdg-4519,真命天子,1997,Windows,1,cmsreh07w004104ieiqd6pbos,真命天子,3,WIN,
cdg-4531,諸神的封印,1997,DOS,1,,,,,站上沒有
cdg-4549,EIMMY 愛咪,1997,,0,cmtpktg92054104jvtoyhni7r,EIMMY,2,,
cdg-4561,毛利元就傳,1997,Windows,0,cmtpl4ddy07zp04jvyu9b55r8,毛利元就－誓いの三矢,2,,名稱含假名
cdg-5086,鋼鐵勁旅3,1997,DOS,0,cmtpl7z7y08vh04jv1ez4q1yu,鋼鐵勁旅III,1,,
cdg-5089,砰砰樂園,1997,DOS,1,cmtpl1iyx073u04jv92l5ninr,砰砰樂園,2,DOS,
cdg-5128,工人物語2：黃金版,1997,DOS,0,,,,,站上沒有
cdg-5148,時空戀人,1997,Windows,1,cmtplasl509ng04jvmuvvut8b,時空戀人,1,WIN,
cdg-5195,星球X計畫,1997,DOS,0,,,,,站上沒有
cdg-5198,妖魔獵人,1997,Windows,0,cmtpl2wot07is04jvtk25xfpf,妖魔獵人,2,WIN,
cdg-5215,美夢成真,1997,PlayStation、Sega Saturn,2,cmsreh06i003g04ierhqjcwyq,美夢成真,3,PS、SS,
cdg-5301,帝國生死鬥,1997,Win9x,3,cmtpl552i083l04jv9s9kmd4a,帝國生死鬥,2,WIN,
cdg-0053,EQ大富翁,1998,Windows,1,cmtplab2b09g504jvktabgl06,EQ大富翁,1,WIN,
cdg-0157,七年戰爭,1998,Windows,1,cmtplet7s0alq04jvsr3ex39n,七年戰爭,2,WIN,
cdg-0169,八龍神傳說,1998,Windows,3,cmtpletax0am604jvghzolthh,八龍神傳說,1,WIN,
cdg-0215,三國志6,1998,Windows,2,cmtpl8p84094u04jvqkiaoezv,三國志 VI,4,,
cdg-0239,三國群英傳,1998,Windows,2,cmtpl9h6j097y04jvid5apvcs,三國群英傳,1,WIN,
cdg-0259,三國麻將風雲,1998,Windows,2,,,,,站上沒有
cdg-0287,上海大富翁1940,1998,Windows,1,cmtplgrnh0b1804jvtkvvw5do,上海大富翁1940,2,WIN,
cdg-0319,中華一番客棧,1998,Windows,2,cmss8fs6b005w04jsyczf5u67,中華一番客棧,2,WIN,
cdg-0367,大富翁4,1998,Windows,2,cmtpl9h4b097f04jve6bonlv5,大富翁4,2,WIN,
cdg-0420,大航海時代2外傳,1998,Windows,0,,,,,站上沒有
cdg-0483,天龍八部之六脈神劍,1998,Windows,2,,,,,站上沒有
cdg-0486,太平天國,1998,DOS,1,cmtplv1dk0eeu04jvwizilzss,太平天國,1,DOS,
cdg-0511,小叮噹大富翁,1998,Windows,0,cmtplgrnu0b1c04jvzfzvkpsz,小叮噹大富翁,2,WIN,
cdg-0543,少女魔法師2,1998,Windows,1,cmtplaayn09ey04jvyzif96nw,少女魔法師2,2,WIN,
cdg-0555,工人物語3,1998,Windows,2,,,,,站上沒有
cdg-0564,幻世錄,1998,Windows,3,cmtplc50d09xz04jvg2t9g5lu,幻世錄,1,WIN,
cdg-0566,幻影特攻,1998,Windows,1,cmtplgzvo0b8504jvqhh060sg,幻影特攻,1,WIN,
cdg-0576,幻想水滸傳1,1998,Windows,3,,,,,站上沒有
cdg-0590,幻界霸者,1998,DOS,1,cmtplfdx10aqv04jvn98dwsq2,幻界霸者,2,DOS,
cdg-0630,永遠的伊蘇,1998,Windows,0,cmtpletbc0amb04jvdw7nfpj7,永遠的伊蘇,1,WIN,
cdg-0720,正宗中國暗棋,1998,Windows,0,,,,,站上沒有
cdg-0736,武士魂之適者生存,1998,Windows,1,cmtplfzgg0avy04jvbyemy4so,武士魂之適者生存,1,WIN,
cdg-0795,守護者之劍,1998,Windows,2,cmtpl9h5a097n04jvk1waywka,守護者之劍,2,WIN,
cdg-0807,富甲天下2,1998,DOS,2,cmtpkzn6u06nj04jvzist87rv,富甲天下2,5,DOS,
cdg-0803,官能教習,1998,DOS,2,,,,,站上沒有
cdg-0898,西風狂詩曲,1998,Windows,1,cmtplgry00b4a04jv27rhdysj,西風狂詩曲,1,WIN,
cdg-0902,解放軍之怒,1998,Windows,2,cmtplm10i0cgv04jvvznv9i2g,解放軍之怒,1,WIN,
cdg-0908,古墓奇兵3：蘿拉的冒險,1998,Windows,0,,,,,站上沒有
cdg-0914,古大陸物語：魔城戮戰 - 四個封印,1998,Windows,1,,,,,站上沒有
cdg-0918,古大陸物語5：毀滅天鏡,1998,DOS,1,cmtplcvta0a2s04jvzx4wcpvj,毀滅天鏡,1,,
cdg-0922,古文明霸王傳,1998,DOS,2,cmtple53m0aa304jv61xvo779,古文明霸王傳,7,DOS,
cdg-0966,名車大賽5,1998,Windows,0,,,,,站上沒有
cdg-1030,四川省2000,1998,Windows,1,,,,,站上沒有
cdg-1050,國王密使8：永恆面具,1998,Windows,2,,,,,站上沒有
cdg-1133,江南才子唐伯虎,1998,DOS,1,cmtplfzfl0avs04jv3lcqsga3,江南才子 唐伯虎,2,DOS,
cdg-1135,江湖任我行,1998,DOS,0,,,,,站上沒有
cdg-1148,決戰中國象棋2,1998,DOS,3,cmtplet680alk04jv3vtqtwzb,決戰中國象棋 2,2,DOS,
cdg-1223,洛克人X4,1998,Windows,1,cmtplcvw50a3r04jvzya7ozmu,洛克人 X4,3,WIN,
cdg-1237,洪荒時代,1998,Windows,2,cmtplfe0o0ar404jv88l5nmvr,洪荒時代,1,WIN,
cdg-1239,浪漫創世神話,1998,Windows,1,cmtplet6r0aln04jvmxxs62bv,浪漫創世神話,3,WIN,
cdg-1252,深入地心,1998,Windows,3,cmtplfzx00az504jv8ubfnt9m,深入地心,1,WIN,
cdg-1342,阿帕契捍衛隊,1998,Windows,0,,,,,站上沒有
cdg-1355,阿貓阿狗,1998,DOS,2,cmtpl2b4607b304jv8iva8fs7,阿貓阿狗,5,DOS,
cdg-1386,勇者泡泡龍2,1998,Win9x、WinXP,4,cmtplcvv00a3d04jvaraq9arh,勇者泡泡龍 2,1,WIN,
cdg-1439,科隆戰記：受咒之地,1998,Win9x,1,cmtple55j0aad04jv6pvmjcvr,科隆戰記～受咒之地,3,WIN,
cdg-1440,科隆戰記2：闇黑帝降臨,1998,Win9x,0,cmtpki0ld02z104jvkvl8qqgp,カスタムメイト・2,5,,要判、名稱含假名
cdg-1440,科隆戰記2：闇黑帝降臨,1998,Win9x,0,cmu84x4q3008b04ih95xup8yj,ガングリフォンII,3,,要判、名稱含假名
cdg-1479,美少女夢工場3：夢幻妖精,1998,Windows,1,,,,,站上沒有
cdg-1501,頑劣家族之搶錢任務,1998,Windows,2,cmtplaayx09f104jvxq5qo2d8,頑劣家族之搶錢任務,1,WIN,
cdg-1506,頭號通緝犯,1998,DOS,1,,,,,站上沒有
cdg-1534,風雲：天下會,1998,Windows,8,cmtplfzow0axq04jv1fy27tlu,風雲之天下會,2,,
cdg-1558,人間道之少年燕赤霞,1998,DOS,1,cmtplab0n09fk04jvtoxcoii4,人間道之少年燕赤霞,1,DOS,
cdg-1588,伊甸風暴,1998,DOS,0,cmtplcvvu0a3n04jvmw0zn366,伊甸風暴,1,DOS,
cdg-1616,俠客新傳,1998,Windows,1,cmtple54z0aab04jv5jnhf9jc,俠客新傳,4,WIN,
cdg-1624,俠客遊：未來之書,1998,Windows,2,cmtple53s0aa404jvv5glzorx,俠客遊～未來之書,3,WIN,
cdg-1682,光速兔崽子2,1998,Windows,1,,,,,站上沒有
cdg-1684,光闇紀事,1998,Windows,3,,,,,站上沒有
cdg-1706,封神演義（1998）,1998,Win9x,2,cmtpkytpi06f204jviow5mcu8,封神演義,6,,
cdg-1751,恐龍動物園,1998,DOS,0,cmtpl78al08pw04jvsgj46m9k,恐龍動物園,2,DOS,
cdg-1764,恰哥與肥佬,1998,Windows,2,cmtple54a0aa704jv68972pff,恰哥與肥佬,3,WIN,
cdg-1768,惑星戰將,1998,Windows,1,,,,,站上沒有
cdg-1800,撼天神塔VT：犧牲者之塔,1998,Windows,4,cmtpl0fs406x504jvkik3ll8e,BRANDISH VT,1,,
cdg-1803,戀愛物語：魔法學園,1998,Windows,2,,,,,站上沒有
cdg-1925,生化兵器,1998,Windows,1,,,,,站上沒有
cdg-1956,第三地球,1998,Windows,1,cmtpletcg0amn04jvsfmwnwjn,第三地球,1,WIN,
cdg-1984,鹿鼎記2：神龍教,1998,Windows,2,,,,,站上沒有
cdg-1992,麻將大師2：實戰台灣麻將,1998,Win9x,1,,,,,站上沒有
cdg-2039,紅樓夢之十二金釵,1998,DOS、Win9x,3,,,,,站上沒有
cdg-2050,純愛手札,1998,Windows,1,cmtplfdx90aqw04jvklv5bpft,純愛手札,2,,要判
cdg-2050,純愛手札,1998,Windows,1,cmtplblxo09uk04jvmxecigaw,ときめきメモリアル～Forever With You,1,,要判、名稱含假名
cdg-2117,網戰俄羅斯,1998,Windows,3,,,,,站上沒有
cdg-2150,象棋武林帖,1998,Win3.1、Win9x、WinXP,1,,,,,站上沒有
cdg-2155,象棋路邊攤,1998,Windows,0,cmtplet5z0alh04jv57jfjeoz,象棋路邊攤,1,WIN,
cdg-2174,超時空英雄傳說2外傳：北方密使,1998,DOS,2,cmtplbloa09ru04jv8tf4mu2t,超時空英雄傳說2～北方密使,1,,
cdg-2182,超級五子棋,1998,DOS,4,cmtplcvvi0a3j04jv196om1eq,超級五子棋,1,DOS,
cdg-2230,超級醫生3,1998,Windows,1,cmtplgrz40b4m04jviobws27x,超級醫生3,1,WIN,
cdg-2382,明星之夢,1998,Windows,1,cmtplfdxz0aqy04jvrisx0w7u,明星之夢,4,WIN,
cdg-2387,明星志願2,1998,Windows,1,cmss8fsd3008q04js0n6vgkji,明星志願2,4,WIN,
cdg-2401,星月奇緣,1998,DOS,1,cmtplab1f09fu04jvncyq7fly,星月奇緣,1,DOS,
cdg-2404,星海爭霸,1998,Windows,0,cmtpl639h08ct04jvw6fe96sf,星海爭霸,8,WIN,
cdg-2486,最終幻想7,1998,Windows,0,cmtplcvyc0a4f04jv3mozfu44,太空戰士 7,2,,
cdg-2527,聖少女學園：水晶組,1998,Windows,1,cmtplj0080bnx04jvufwce0hy,聖少女學園～水晶組,2,WIN,
cdg-2721,靈劍傳奇,1998,DOS、Win9x,1,cmtpl8ovw091604jvqm22td1n,靈劍傳奇,3,DOS、WIN,
cdg-2749,夢幻西餐廳,1998,Windows,1,cmtplaskx09nd04jvfqkt2n3k,夢幻西餐廳,2,WIN,
cdg-2844,蜘蛛超人,1998,Windows,0,cmtplbll209qv04jv9xtifwdv,蜘蛛超人,1,WIN,
cdg-2921,銀河騎士團,1998,Windows,0,,,,,站上沒有
cdg-3090,校園水滸傳：少年英雄,1998,DOS,1,,,,,站上沒有
cdg-3165,樂高鐵路大亨,1998,Windows,1,cmtplnxnp0cw804jvxxcllvra,樂高鐵路大亨,1,WIN,
cdg-3254,火爆鄉巴佬2,1998,DOS,1,,,,,站上沒有
cdg-3266,炎龍騎士團外傳：風之紋章,1998,DOS,1,cmtpl2b4n07b804jvaax42ra3,炎龍騎士團外傳風之紋章,2,DOS,
cdg-3278,無人島物語R,1998,Win9x、WinXP,0,cmtpl6vdp08n004jv0nkxlqog,無人島物語R,4,WIN,
cdg-3373,戰國美少女：斬斷雲空,1998,Windows,3,cmtplfe850att04jvnwid1z3o,戰國美少女 斬斷雲空,1,WIN,
cdg-3406,戰神紀事,1998,DOS、Windows,3,cmtplcvu70a3304jv9adlhv6c,戰神紀事,1,DOS、WIN,
cdg-3422,花木蘭（1998）,1998,DOS,2,cmtplaaxz09eq04jvslj723mt,花木蘭,2,,
cdg-3467,蒼狼與白鹿4：成吉思汗,1998,Windows,0,,,,,站上沒有
cdg-3539,獅王傳說,1998,Win9x,2,cmtplc55z09zb04jve3vq47zu,獅王傳說,1,WIN,
cdg-3541,獨霸武林之梟雄天下,1998,Windows,1,,,,,站上沒有
cdg-3555,玩具奇兵,1998,Windows,1,cmtpletdt0an204jvimy80g2x,玩具奇兵,2,WIN,
cdg-3597,鏡花緣,1998,Windows,1,cmtplblk009qk04jvrp2gdfry,鏡花緣,1,WIN,
cdg-3606,鐵路大亨2,1998,Windows,0,cmtple5790aay04jvf3re0m8p,鐵路大亨2,3,WIN,
cdg-3616,閃靈奇兵,1998,Windows,1,cmtplgzw00b8704jvjv5663u7,閃靈奇兵,1,WIN,
cdg-3663,魔喚精靈,1998,Windows,1,cmtplfzwj0az204jvegdr19m8,魔喚精靈,1,,要判
cdg-3663,魔喚精靈,1998,Windows,1,cmtpl8p8e094x04jvgtowww9a,VANTAGE MASTER,5,,要判
cdg-3664,魔喚精靈2,1998,Windows,1,,,,,站上沒有
cdg-3671,魔域傳說：永恆之書,1998,Windows,7,,,,,站上沒有
cdg-3673,魔域幻境,1998,Windows,1,cmtpl639808cq04jv08q6hbl8,魔域幻境,5,,要判
